# Category: Trick Questions
"#","question","optionA","optionB","optionC","optionD","answer","level","subject","hint","explanation","status"
"169","True or false: does lightning never strike the same place twice?","Only in summer storms","It can and does strike the same spot repeatedly","Never twice","Only tall buildings","B. It can and does strike the same spot repeatedly","medium","Common-Sense Traps","Ask the tall buildings.","Lightning strikes the same tall structures many times a year.","published"
"170","True or false: is the great wall of china visible from the moon with the naked eye?","Only at night","Yes, clearly","No: it is not visible from the Moon","Only in winter","C. No: it is not visible from the Moon","medium","Common-Sense Traps","Astronauts confirm it.","Astronauts confirm the Wall is not visible from the Moon unaided.","published"
"171","True or false: do carrots improve your night vision?","No: that was wartime propaganda","Only for pilots","Yes, dramatically","Only when raw","A. No: that was wartime propaganda","medium","Common-Sense Traps","The vitamin A helps, but no magic.","Carrots are healthy but do not give superhuman night vision.","published"
"172","True or false: do we use only ten percent of our brains?","Only geniuses use more","No: we use virtually all of it","Yes, ten percent","Only in emergencies","B. No: we use virtually all of it","medium","Common-Sense Traps","Scans show the whole brain at work.","Brain imaging shows activity across virtually the entire brain.","published"
"173","True or false: did einstein fail math at school?","Yes, he failed twice","He never studied math","No: he excelled at math as a child","Only geometry","C. No: he excelled at math as a child","medium","Common-Sense Traps","Check his actual school records.","Einstein mastered calculus early; the failure story is a myth.","published"
"174","True or false: do hair and fingernails keep growing after death?","No: the skin retracts, exposing more","Only in cold rooms","Yes, for weeks","Only fingernails","A. No: the skin retracts, exposing more","medium","Common-Sense Traps","It is an illusion of shrinking skin.","Dehydrated skin pulls back, making hair and nails look longer.","published"
"175","True or false: do ostriches bury their heads in the sand?","Only when nesting","No: they lie low or run from danger","Yes, fully hidden","Only in pairs","B. No: they lie low or run from danger","medium","Common-Sense Traps","Check a farm documentary.","Ostriches never bury their heads; they flee or lie flat.","published"
"176","True or false: do dogs sweat through their tongues?","Yes, only the tongue","They do not cool at all","No: they pant and sweat through paw pads","Only through ears","C. No: they pant and sweat through paw pads","medium","Common-Sense Traps","Panting is cooling by breath, not sweat.","Dogs mainly cool by panting and sweat minimally through paws.","published"
"177","True or false: is tomato a vegetable botanically?","No: botanically it is a fruit","It is both botanically","It is a berry? no","Yes, always a vegetable","A. No: botanically it is a fruit","medium","Common-Sense Traps","Think seeds.","Botanically a tomato is a fruit; cooking treats it as a vegetable.","published"
"178","True or false: does cracking your knuckles cause arthritis?","Yes, eventually","No: studies find no arthritis link","Only if done daily","Only for children","B. No: studies find no arthritis link","medium","Common-Sense Traps","The pop is gas bubbles, not damage.","Knuckle cracking has not been linked to arthritis in studies.","published"
"179","True or false: do chameleons change color mainly for camouflage?","Yes, only to match walls","Only at night","No: they mostly change for mood and temperature","Only males change","C. No: they mostly change for mood and temperature","medium","Common-Sense Traps","Communication comes first.","Chameleons shift color mostly to regulate heat and signal mood.","published"
"180","True or false: is mount everest the tallest mountain measured from base to peak?","No: Mauna Kea is taller from its base","Base measurements are impossible","K2 is taller from base","Yes, from base to peak","A. No: Mauna Kea is taller from its base","medium","Common-Sense Traps","One giant starts deep underwater.","Mauna Kea is taller base-to-peak; Everest is highest above sea level.","published"
"181","True or false: do houseflies live only 24 hours?","Only males","No: they live for weeks","Yes, exactly one day","Only indoors","B. No: they live for weeks","medium","Common-Sense Traps","Your kitchen flies disagree.","Houseflies typically live two to four weeks.","published"
"182","True or false: does the five-second rule make dropped food safe?","Only dry foods","Yes, under five seconds","No: bacteria attach instantly","Only on carpet","C. No: bacteria attach instantly","medium","Common-Sense Traps","Contact is instant.","Bacteria transfer to dropped food immediately; the rule is a myth.","published"
"183","True or false: is vitamin c a proven cold cure?","No: it may shorten colds slightly at most","Yes, it cures colds","Only with zinc","Only in megadoses","A. No: it may shorten colds slightly at most","medium","Common-Sense Traps","Studies are unimpressive.","Research shows vitamin C does not cure colds.","published"
"184","A teacher shares 12 cookies equally among 6 students. How many does each student get?","6","2","5","3","B. 2","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 6 is 2.","published"
"185","A bakery sells 6 kinds of bread. Each kind comes in 6 flavors. How many bread-and-flavor combos exist?","6","36","12","72","B. 36","medium","Common-Sense Traps","Multiply the kinds by the flavors.","6 x 6 = 36 combinations.","published"
"186","A teacher shares 16 crayons equally among 8 students. How many does each student get?","3","2","8","5","B. 2","easy","Common-Sense Traps","Divide the total by the students.","16 divided by 8 is 2.","published"
"187","A bakery sells 4 kinds of bread. Each kind comes in 8 flavors. How many bread-and-flavor combos exist?","4","32","64","12","B. 32","medium","Common-Sense Traps","Multiply the kinds by the flavors.","4 x 8 = 32 combinations.","published"
"188","A teacher shares 8 crayons equally among 4 students. How many does each student get?","3","2","5","4","B. 2","easy","Common-Sense Traps","Divide the total by the students.","8 divided by 4 is 2.","published"
"189","A bakery sells 6 kinds of bread. Each kind comes in 4 flavors. How many bread-and-flavor combos exist?","24","10","6","48","A. 24","medium","Common-Sense Traps","Multiply the kinds by the flavors.","6 x 4 = 24 combinations.","published"
"190","A teacher shares 30 apples equally among 6 students. How many does each student get?","5","8","24","6","A. 5","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 6 is 5.","published"
"191","A bakery sells 5 kinds of bread. Each kind comes in 6 flavors. How many bread-and-flavor combos exist?","5","30","11","60","B. 30","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 6 = 30 combinations.","published"
"192","A teacher shares 28 muffins equally among 7 students. How many does each student get?","5","4","21","7","B. 4","easy","Common-Sense Traps","Divide the total by the students.","28 divided by 7 is 4.","published"
"193","A bakery sells 5 kinds of bread. Each kind comes in 7 flavors. How many bread-and-flavor combos exist?","70","35","5","12","B. 35","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 7 = 35 combinations.","published"
"194","A teacher shares 25 buns equally among 5 students. How many does each student get?","8","5","6","20","B. 5","easy","Common-Sense Traps","Divide the total by the students.","25 divided by 5 is 5.","published"
"195","A bakery sells 3 kinds of bread. Each kind comes in 5 flavors. How many bread-and-flavor combos exist?","15","30","8","3","A. 15","medium","Common-Sense Traps","Multiply the kinds by the flavors.","3 x 5 = 15 combinations.","published"
"196","A teacher shares 20 bagels equally among 5 students. How many does each student get?","5","4","15","7","B. 4","easy","Common-Sense Traps","Divide the total by the students.","20 divided by 5 is 4.","published"
"197","A bakery sells 5 kinds of bread. Each kind comes in 5 flavors. How many bread-and-flavor combos exist?","25","10","50","5","A. 25","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 5 = 25 combinations.","published"
"198","A teacher shares 36 cookies equally among 9 students. How many does each student get?","9","4","5","27","B. 4","easy","Common-Sense Traps","Divide the total by the students.","36 divided by 9 is 4.","published"
"199","A bakery sells 4 kinds of bread. Each kind comes in 9 flavors. How many bread-and-flavor combos exist?","72","36","13","4","B. 36","medium","Common-Sense Traps","Multiply the kinds by the flavors.","4 x 9 = 36 combinations.","published"
"200","A teacher shares 12 crayons equally among 6 students. How many does each student get?","3","2","6","5","B. 2","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 6 is 2.","published"
"201","A teacher shares 24 buns equally among 4 students. How many does each student get?","6","20","4","7","A. 6","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 4 is 6.","published"
"202","A bakery sells 3 kinds of bread. Each kind comes in 4 flavors. How many bread-and-flavor combos exist?","12","24","3","7","A. 12","medium","Common-Sense Traps","Multiply the kinds by the flavors.","3 x 4 = 12 combinations.","published"
"203","A teacher shares 18 crayons equally among 6 students. How many does each student get?","3","12","6","4","A. 3","easy","Common-Sense Traps","Divide the total by the students.","18 divided by 6 is 3.","published"
"204","A bakery sells 7 kinds of bread. Each kind comes in 6 flavors. How many bread-and-flavor combos exist?","7","42","84","13","B. 42","medium","Common-Sense Traps","Multiply the kinds by the flavors.","7 x 6 = 42 combinations.","published"
"205","A teacher shares 24 marbles equally among 6 students. How many does each student get?","6","4","18","5","B. 4","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 6 is 4.","published"
"206","A teacher shares 15 bagels equally among 3 students. How many does each student get?","3","5","12","6","B. 5","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 3 is 5.","published"
"207","A bakery sells 3 kinds of bread. Each kind comes in 3 flavors. How many bread-and-flavor combos exist?","18","9","6","3","B. 9","medium","Common-Sense Traps","Multiply the kinds by the flavors.","3 x 3 = 9 combinations.","published"
"208","A teacher shares 42 crayons equally among 7 students. How many does each student get?","7","6","35","9","B. 6","easy","Common-Sense Traps","Divide the total by the students.","42 divided by 7 is 6.","published"
"209","A teacher shares 36 bagels equally among 6 students. How many does each student get?","6","9","30","7","A. 6","easy","Common-Sense Traps","Divide the total by the students.","36 divided by 6 is 6.","published"
"210","A teacher shares 6 buns equally among 3 students. How many does each student get?","5","2","16","3","B. 2","easy","Common-Sense Traps","Divide the total by the students.","6 divided by 3 is 2.","published"
"211","A bakery sells 6 kinds of bread. Each kind comes in 3 flavors. How many bread-and-flavor combos exist?","9","18","6","36","B. 18","medium","Common-Sense Traps","Multiply the kinds by the flavors.","6 x 3 = 18 combinations.","published"
"212","A teacher shares 30 muffins equally among 6 students. How many does each student get?","5","24","8","6","A. 5","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 6 is 5.","published"
"213","A teacher shares 24 apples equally among 6 students. How many does each student get?","18","4","5","6","B. 4","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 6 is 4.","published"
"214","A bakery sells 8 kinds of bread. Each kind comes in 6 flavors. How many bread-and-flavor combos exist?","14","48","8","96","B. 48","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 6 = 48 combinations.","published"
"215","A teacher shares 12 oranges equally among 6 students. How many does each student get?","2","5","3","6","A. 2","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 6 is 2.","published"
"216","A teacher shares 24 bagels equally among 6 students. How many does each student get?","5","4","6","18","B. 4","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 6 is 4.","published"
"217","A teacher shares 30 cookies equally among 6 students. How many does each student get?","5","8","6","24","A. 5","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 6 is 5.","published"
"218","A bakery sells 3 kinds of bread. Each kind comes in 6 flavors. How many bread-and-flavor combos exist?","36","18","3","9","B. 18","medium","Common-Sense Traps","Multiply the kinds by the flavors.","3 x 6 = 18 combinations.","published"
"219","A teacher shares 15 oranges equally among 3 students. How many does each student get?","12","5","6","3","B. 5","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 3 is 5.","published"
"220","A bakery sells 8 kinds of bread. Each kind comes in 3 flavors. How many bread-and-flavor combos exist?","8","24","11","48","B. 24","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 3 = 24 combinations.","published"
"221","A teacher shares 36 oranges equally among 6 students. How many does each student get?","30","6","9","7","B. 6","easy","Common-Sense Traps","Divide the total by the students.","36 divided by 6 is 6.","published"
"222","A teacher shares 15 cookies equally among 5 students. How many does each student get?","10","3","4","5","B. 3","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 5 is 3.","published"
"223","A bakery sells 7 kinds of bread. Each kind comes in 5 flavors. How many bread-and-flavor combos exist?","35","7","12","70","A. 35","medium","Common-Sense Traps","Multiply the kinds by the flavors.","7 x 5 = 35 combinations.","published"
"224","A teacher shares 28 marbles equally among 7 students. How many does each student get?","4","5","7","21","A. 4","easy","Common-Sense Traps","Divide the total by the students.","28 divided by 7 is 4.","published"
"225","A bakery sells 7 kinds of bread. Each kind comes in 7 flavors. How many bread-and-flavor combos exist?","49","7","14","98","A. 49","medium","Common-Sense Traps","Multiply the kinds by the flavors.","7 x 7 = 49 combinations.","published"
"226","A teacher shares 48 oranges equally among 8 students. How many does each student get?","6","40","8","7","A. 6","easy","Common-Sense Traps","Divide the total by the students.","48 divided by 8 is 6.","published"
"227","A teacher shares 12 marbles equally among 6 students. How many does each student get?","6","2","3","5","B. 2","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 6 is 2.","published"
"228","A teacher shares 12 crayons equally among 3 students. How many does each student get?","4","9","5","3","A. 4","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 3 is 4.","published"
"229","A bakery sells 4 kinds of bread. Each kind comes in 3 flavors. How many bread-and-flavor combos exist?","7","12","24","4","B. 12","medium","Common-Sense Traps","Multiply the kinds by the flavors.","4 x 3 = 12 combinations.","published"
"230","A teacher shares 32 apples equally among 8 students. How many does each student get?","24","4","5","8","B. 4","easy","Common-Sense Traps","Divide the total by the students.","32 divided by 8 is 4.","published"
"231","A bakery sells 6 kinds of bread. Each kind comes in 8 flavors. How many bread-and-flavor combos exist?","96","48","6","14","B. 48","medium","Common-Sense Traps","Multiply the kinds by the flavors.","6 x 8 = 48 combinations.","published"
"232","A teacher shares 12 marbles equally among 3 students. How many does each student get?","4","5","9","3","A. 4","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 3 is 4.","published"
"233","A teacher shares 40 oranges equally among 8 students. How many does each student get?","5","6","32","8","A. 5","easy","Common-Sense Traps","Divide the total by the students.","40 divided by 8 is 5.","published"
"234","A teacher shares 12 buns equally among 3 students. How many does each student get?","4","9","3","5","A. 4","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 3 is 4.","published"
"235","A teacher shares 8 apples equally among 4 students. How many does each student get?","2","4","3","5","A. 2","easy","Common-Sense Traps","Divide the total by the students.","8 divided by 4 is 2.","published"
"236","A teacher shares 16 apples equally among 4 students. How many does each student get?","4","5","7","12","A. 4","easy","Common-Sense Traps","Divide the total by the students.","16 divided by 4 is 4.","published"
"237","A bakery sells 5 kinds of bread. Each kind comes in 4 flavors. How many bread-and-flavor combos exist?","9","20","40","5","B. 20","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 4 = 20 combinations.","published"
"238","A teacher shares 30 cookies equally among 5 students. How many does each student get?","25","6","5","7","B. 6","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 5 is 6.","published"
"239","A teacher shares 16 bagels equally among 8 students. How many does each student get?","2","5","8","3","A. 2","easy","Common-Sense Traps","Divide the total by the students.","16 divided by 8 is 2.","published"
"240","A teacher shares 20 buns equally among 5 students. How many does each student get?","15","4","7","5","B. 4","easy","Common-Sense Traps","Divide the total by the students.","20 divided by 5 is 4.","published"
"241","A bakery sells 8 kinds of bread. Each kind comes in 5 flavors. How many bread-and-flavor combos exist?","40","8","13","80","A. 40","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 5 = 40 combinations.","published"
"242","A teacher shares 54 apples equally among 9 students. How many does each student get?","6","9","7","45","A. 6","easy","Common-Sense Traps","Divide the total by the students.","54 divided by 9 is 6.","published"
"243","A bakery sells 7 kinds of bread. Each kind comes in 9 flavors. How many bread-and-flavor combos exist?","63","126","16","7","A. 63","medium","Common-Sense Traps","Multiply the kinds by the flavors.","7 x 9 = 63 combinations.","published"
"244","A teacher shares 27 bagels equally among 9 students. How many does each student get?","3","4","9","18","A. 3","easy","Common-Sense Traps","Divide the total by the students.","27 divided by 9 is 3.","published"
"245","A bakery sells 8 kinds of bread. Each kind comes in 9 flavors. How many bread-and-flavor combos exist?","72","144","8","17","A. 72","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 9 = 72 combinations.","published"
"246","A teacher shares 54 buns equally among 9 students. How many does each student get?","45","6","7","9","B. 6","easy","Common-Sense Traps","Divide the total by the students.","54 divided by 9 is 6.","published"
"247","A teacher shares 30 oranges equally among 6 students. How many does each student get?","8","5","24","6","B. 5","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 6 is 5.","published"
"248","A bakery sells 4 kinds of bread. Each kind comes in 6 flavors. How many bread-and-flavor combos exist?","24","48","4","10","A. 24","medium","Common-Sense Traps","Multiply the kinds by the flavors.","4 x 6 = 24 combinations.","published"
"249","A bakery sells 5 kinds of bread. Each kind comes in 8 flavors. How many bread-and-flavor combos exist?","13","40","80","5","B. 40","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 8 = 40 combinations.","published"
"250","A teacher shares 21 muffins equally among 7 students. How many does each student get?","3","14","4","7","A. 3","easy","Common-Sense Traps","Divide the total by the students.","21 divided by 7 is 3.","published"
"251","A teacher shares 27 marbles equally among 9 students. How many does each student get?","9","3","4","18","B. 3","easy","Common-Sense Traps","Divide the total by the students.","27 divided by 9 is 3.","published"
"252","A bakery sells 5 kinds of bread. Each kind comes in 9 flavors. How many bread-and-flavor combos exist?","45","90","14","5","A. 45","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 9 = 45 combinations.","published"
"253","A teacher shares 8 oranges equally among 4 students. How many does each student get?","2","5","3","4","A. 2","easy","Common-Sense Traps","Divide the total by the students.","8 divided by 4 is 2.","published"
"254","A bakery sells 4 kinds of bread. Each kind comes in 4 flavors. How many bread-and-flavor combos exist?","16","32","4","8","A. 16","medium","Common-Sense Traps","Multiply the kinds by the flavors.","4 x 4 = 16 combinations.","published"
"255","A teacher shares 20 marbles equally among 4 students. How many does each student get?","4","5","16","6","B. 5","easy","Common-Sense Traps","Divide the total by the students.","20 divided by 4 is 5.","published"
"256","A teacher shares 54 crayons equally among 9 students. How many does each student get?","9","6","45","7","B. 6","easy","Common-Sense Traps","Divide the total by the students.","54 divided by 9 is 6.","published"
"257","A bakery sells 3 kinds of bread. Each kind comes in 9 flavors. How many bread-and-flavor combos exist?","27","3","12","54","A. 27","medium","Common-Sense Traps","Multiply the kinds by the flavors.","3 x 9 = 27 combinations.","published"
"258","A teacher shares 35 oranges equally among 7 students. How many does each student get?","28","5","7","6","B. 5","easy","Common-Sense Traps","Divide the total by the students.","35 divided by 7 is 5.","published"
"259","A teacher shares 24 buns equally among 8 students. How many does each student get?","8","3","16","4","B. 3","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 8 is 3.","published"
"260","A teacher shares 15 crayons equally among 3 students. How many does each student get?","6","5","3","12","B. 5","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 3 is 5.","published"
"261","A bakery sells 5 kinds of bread. Each kind comes in 3 flavors. How many bread-and-flavor combos exist?","30","15","8","5","B. 15","medium","Common-Sense Traps","Multiply the kinds by the flavors.","5 x 3 = 15 combinations.","published"
"262","A teacher shares 18 cookies equally among 3 students. How many does each student get?","7","6","3","15","B. 6","easy","Common-Sense Traps","Divide the total by the students.","18 divided by 3 is 6.","published"
"263","A teacher shares 12 apples equally among 4 students. How many does each student get?","6","3","4","8","B. 3","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 4 is 3.","published"
"264","A teacher shares 20 muffins equally among 5 students. How many does each student get?","15","4","5","7","B. 4","easy","Common-Sense Traps","Divide the total by the students.","20 divided by 5 is 4.","published"
"265","A teacher shares 18 buns equally among 6 students. How many does each student get?","4","3","12","6","B. 3","easy","Common-Sense Traps","Divide the total by the students.","18 divided by 6 is 3.","published"
"266","A teacher shares 15 muffins equally among 3 students. How many does each student get?","5","6","12","3","A. 5","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 3 is 5.","published"
"267","A teacher shares 14 bagels equally among 7 students. How many does each student get?","2","3","7","5","A. 2","easy","Common-Sense Traps","Divide the total by the students.","14 divided by 7 is 2.","published"
"268","A teacher shares 27 cookies equally among 9 students. How many does each student get?","3","9","4","18","A. 3","easy","Common-Sense Traps","Divide the total by the students.","27 divided by 9 is 3.","published"
"269","A teacher shares 20 apples equally among 4 students. How many does each student get?","6","5","4","16","B. 5","easy","Common-Sense Traps","Divide the total by the students.","20 divided by 4 is 5.","published"
"270","A bakery sells 7 kinds of bread. Each kind comes in 4 flavors. How many bread-and-flavor combos exist?","11","28","7","56","B. 28","medium","Common-Sense Traps","Multiply the kinds by the flavors.","7 x 4 = 28 combinations.","published"
"271","A teacher shares 9 bagels equally among 3 students. How many does each student get?","6","3","4","17","B. 3","easy","Common-Sense Traps","Divide the total by the students.","9 divided by 3 is 3.","published"
"272","A teacher shares 24 cookies equally among 8 students. How many does each student get?","3","16","4","8","A. 3","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 8 is 3.","published"
"273","A bakery sells 3 kinds of bread. Each kind comes in 8 flavors. How many bread-and-flavor combos exist?","3","24","48","11","B. 24","medium","Common-Sense Traps","Multiply the kinds by the flavors.","3 x 8 = 24 combinations.","published"
"274","A teacher shares 15 oranges equally among 5 students. How many does each student get?","5","3","4","10","B. 3","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 5 is 3.","published"
"275","A teacher shares 18 bagels equally among 6 students. How many does each student get?","6","3","4","12","B. 3","easy","Common-Sense Traps","Divide the total by the students.","18 divided by 6 is 3.","published"
"276","A teacher shares 20 marbles equally among 5 students. How many does each student get?","4","5","15","7","A. 4","easy","Common-Sense Traps","Divide the total by the students.","20 divided by 5 is 4.","published"
"277","A teacher shares 9 crayons equally among 3 students. How many does each student get?","17","3","4","6","B. 3","easy","Common-Sense Traps","Divide the total by the students.","9 divided by 3 is 3.","published"
"278","A teacher shares 10 muffins equally among 5 students. How many does each student get?","2","5","16","3","A. 2","easy","Common-Sense Traps","Divide the total by the students.","10 divided by 5 is 2.","published"
"279","A teacher shares 12 bagels equally among 4 students. How many does each student get?","4","3","8","6","B. 3","easy","Common-Sense Traps","Divide the total by the students.","12 divided by 4 is 3.","published"
"280","A teacher shares 30 marbles equally among 6 students. How many does each student get?","5","24","8","6","A. 5","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 6 is 5.","published"
"281","A teacher shares 32 bagels equally among 8 students. How many does each student get?","4","8","24","5","A. 4","easy","Common-Sense Traps","Divide the total by the students.","32 divided by 8 is 4.","published"
"282","A bakery sells 7 kinds of bread. Each kind comes in 8 flavors. How many bread-and-flavor combos exist?","112","56","7","15","B. 56","medium","Common-Sense Traps","Multiply the kinds by the flavors.","7 x 8 = 56 combinations.","published"
"283","A teacher shares 35 buns equally among 7 students. How many does each student get?","5","7","6","28","A. 5","easy","Common-Sense Traps","Divide the total by the students.","35 divided by 7 is 5.","published"
"284","A bakery sells 6 kinds of bread. Each kind comes in 7 flavors. How many bread-and-flavor combos exist?","84","42","13","6","B. 42","medium","Common-Sense Traps","Multiply the kinds by the flavors.","6 x 7 = 42 combinations.","published"
"285","A bakery sells 8 kinds of bread. Each kind comes in 8 flavors. How many bread-and-flavor combos exist?","64","128","16","8","A. 64","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 8 = 64 combinations.","published"
"286","A teacher shares 15 buns equally among 3 students. How many does each student get?","12","5","6","3","B. 5","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 3 is 5.","published"
"287","A bakery sells 8 kinds of bread. Each kind comes in 7 flavors. How many bread-and-flavor combos exist?","112","56","15","8","B. 56","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 7 = 56 combinations.","published"
"288","A teacher shares 24 oranges equally among 8 students. How many does each student get?","3","8","4","16","A. 3","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 8 is 3.","published"
"289","A teacher shares 16 crayons equally among 4 students. How many does each student get?","4","7","5","12","A. 4","easy","Common-Sense Traps","Divide the total by the students.","16 divided by 4 is 4.","published"
"290","A teacher shares 45 buns equally among 9 students. How many does each student get?","6","5","36","9","B. 5","easy","Common-Sense Traps","Divide the total by the students.","45 divided by 9 is 5.","published"
"291","A teacher shares 32 cookies equally among 8 students. How many does each student get?","4","8","24","5","A. 4","easy","Common-Sense Traps","Divide the total by the students.","32 divided by 8 is 4.","published"
"292","A teacher shares 24 apples equally among 4 students. How many does each student get?","4","6","20","7","B. 6","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 4 is 6.","published"
"293","A bakery sells 8 kinds of bread. Each kind comes in 4 flavors. How many bread-and-flavor combos exist?","32","8","12","64","A. 32","medium","Common-Sense Traps","Multiply the kinds by the flavors.","8 x 4 = 32 combinations.","published"
"294","A teacher shares 24 cookies equally among 6 students. How many does each student get?","18","4","5","6","B. 4","easy","Common-Sense Traps","Divide the total by the students.","24 divided by 6 is 4.","published"
"295","A teacher shares 15 muffins equally among 5 students. How many does each student get?","5","3","10","4","B. 3","easy","Common-Sense Traps","Divide the total by the students.","15 divided by 5 is 3.","published"
"296","A teacher shares 30 buns equally among 5 students. How many does each student get?","6","7","25","5","A. 6","easy","Common-Sense Traps","Divide the total by the students.","30 divided by 5 is 6.","published"
"297","A teacher shares 40 buns equally among 8 students. How many does each student get?","6","5","32","8","B. 5","easy","Common-Sense Traps","Divide the total by the students.","40 divided by 8 is 5.","published"
"298","A teacher shares 36 bagels equally among 9 students. How many does each student get?","27","4","5","9","B. 4","easy","Common-Sense Traps","Divide the total by the students.","36 divided by 9 is 4.","published"
"299","A teacher shares 40 apples equally among 8 students. How many does each student get?","5","32","6","8","A. 5","easy","Common-Sense Traps","Divide the total by the students.","40 divided by 8 is 5.","published"
"300","A teacher shares 10 cookies equally among 5 students. How many does each student get?","16","2","3","5","B. 2","easy","Common-Sense Traps","Divide the total by the students.","10 divided by 5 is 2.","published"
